uid,speed_mean_wk_1,speed_mean_wk_2,speed_mean_wk_3,speed_mean_wk_4,speed_mean_wk_5,speed_mean_wk_6,speed_mean_wk_7,speed_mean_wk_8,speed_mean_wk_9,speed_mean_wk_10,speed_max_wk_1,speed_max_wk_2,speed_max_wk_3,speed_max_wk_4,speed_max_wk_5,speed_max_wk_6,speed_max_wk_7,speed_max_wk_8,speed_max_wk_9,speed_max_wk_10,speed_sd_wk_1,speed_sd_wk_2,speed_sd_wk_3,speed_sd_wk_4,speed_sd_wk_5,speed_sd_wk_6,speed_sd_wk_7,speed_sd_wk_8,speed_sd_wk_9,speed_sd_wk_10,travelstate_time_stationary_wk_1,travelstate_time_stationary_wk_2,travelstate_time_stationary_wk_3,travelstate_time_stationary_wk_4,travelstate_time_stationary_wk_5,travelstate_time_stationary_wk_6,travelstate_time_stationary_wk_7,travelstate_time_stationary_wk_8,travelstate_time_stationary_wk_9,travelstate_time_stationary_wk_10,travelstate_time_moving_wk_1,travelstate_time_moving_wk_2,travelstate_time_moving_wk_3,travelstate_time_moving_wk_4,travelstate_time_moving_wk_5,travelstate_time_moving_wk_6,travelstate_time_moving_wk_7,travelstate_time_moving_wk_8,travelstate_time_moving_wk_9,travelstate_time_moving_wk_10,outdoor_time_wk_1,outdoor_time_wk_2,outdoor_time_wk_3,outdoor_time_wk_4,outdoor_time_wk_5,outdoor_time_wk_6,outdoor_time_wk_7,outdoor_time_wk_8,outdoor_time_wk_9,outdoor_time_wk_10,indoor_time_wk_1,indoor_time_wk_2,indoor_time_wk_3,indoor_time_wk_4,indoor_time_wk_5,indoor_time_wk_6,indoor_time_wk_7,indoor_time_wk_8,indoor_time_wk_9,indoor_time_wk_10,indoor_dist_wk_1,indoor_dist_wk_2,indoor_dist_wk_3,indoor_dist_wk_4,indoor_dist_wk_5,indoor_dist_wk_6,indoor_dist_wk_7,indoor_dist_wk_8,indoor_dist_wk_9,indoor_dist_wk_10,outdoors_dist_wk_1,outdoors_dist_wk_2,outdoors_dist_wk_3,outdoors_dist_wk_4,outdoors_dist_wk_5,outdoors_dist_wk_6,outdoors_dist_wk_7,outdoors_dist_wk_8,outdoors_dist_wk_9,outdoors_dist_wk_10,altitude_mean_wk_1,altitude_mean_wk_2,altitude_mean_wk_3,altitude_mean_wk_4,altitude_mean_wk_5,altitude_mean_wk_6,altitude_mean_wk_7,altitude_mean_wk_8,altitude_mean_wk_9,altitude_mean_wk_10,altitude_sd_wk_1,altitude_sd_wk_2,altitude_sd_wk_3,altitude_sd_wk_4,altitude_sd_wk_5,altitude_sd_wk_6,altitude_sd_wk_7,altitude_sd_wk_8,altitude_sd_wk_9,altitude_sd_wk_10,altitude_max_wk_1,altitude_max_wk_2,altitude_max_wk_3,altitude_max_wk_4,altitude_max_wk_5,altitude_max_wk_6,altitude_max_wk_7,altitude_max_wk_8,altitude_max_wk_9,altitude_max_wk_10,altitude_min_wk_1,altitude_min_wk_2,altitude_min_wk_3,altitude_min_wk_4,altitude_min_wk_5,altitude_min_wk_6,altitude_min_wk_7,altitude_min_wk_8,altitude_min_wk_9,altitude_min_wk_10,location_count_wk_1,location_count_wk_2,location_count_wk_3,location_count_wk_4,location_count_wk_5,location_count_wk_6,location_count_wk_7,location_count_wk_8,location_count_wk_9,location_count_wk_10,location_1_time_wk_1,location_1_time_wk_2,location_1_time_wk_3,location_1_time_wk_4,location_1_time_wk_5,location_1_time_wk_6,location_1_time_wk_7,location_1_time_wk_8,location_1_time_wk_9,location_1_time_wk_10,location_2_time_wk_1,location_2_time_wk_2,location_2_time_wk_3,location_2_time_wk_4,location_2_time_wk_5,location_2_time_wk_6,location_2_time_wk_7,location_2_time_wk_8,location_2_time_wk_9,location_2_time_wk_10,location_3_time_wk_1,location_3_time_wk_2,location_3_time_wk_3,location_3_time_wk_4,location_3_time_wk_5,location_3_time_wk_6,location_3_time_wk_7,location_3_time_wk_8,location_3_time_wk_9,location_3_time_wk_10,location_4_time_wk_1,location_4_time_wk_2,location_4_time_wk_3,location_4_time_wk_4,location_4_time_wk_5,location_4_time_wk_6,location_4_time_wk_7,location_4_time_wk_8,location_4_time_wk_9,location_4_time_wk_10,location_5_time_wk_1,location_5_time_wk_2,location_5_time_wk_3,location_5_time_wk_4,location_5_time_wk_5,location_5_time_wk_6,location_5_time_wk_7,location_5_time_wk_8,location_5_time_wk_9,location_5_time_wk_10,bearing_north_time_wk_1,bearing_north_time_wk_2,bearing_north_time_wk_3,bearing_north_time_wk_4,bearing_north_time_wk_5,bearing_north_time_wk_6,bearing_north_time_wk_7,bearing_north_time_wk_8,bearing_north_time_wk_9,bearing_north_time_wk_10,bearing_east_time_wk_1,bearing_east_time_wk_2,bearing_east_time_wk_3,bearing_east_time_wk_4,bearing_east_time_wk_5,bearing_east_time_wk_6,bearing_east_time_wk_7,bearing_east_time_wk_8,bearing_east_time_wk_9,bearing_east_time_wk_10,bearing_south_time_wk_1,bearing_south_time_wk_2,bearing_south_time_wk_3,bearing_south_time_wk_4,bearing_south_time_wk_5,bearing_south_time_wk_6,bearing_south_time_wk_7,bearing_south_time_wk_8,bearing_south_time_wk_9,bearing_south_time_wk_10,bearing_west_time_wk_1,bearing_west_time_wk_2,bearing_west_time_wk_3,bearing_west_time_wk_4,bearing_west_time_wk_5,bearing_west_time_wk_6,bearing_west_time_wk_7,bearing_west_time_wk_8,bearing_west_time_wk_9,bearing_west_time_wk_10
u41,0,0,0,0,0.003247020486815416,0.04043110225961538,0.017326732673267328,0.009548611111111112,0.011694999082568807,0,0,0,0,0,1.6007811,1.9525625,2,2.75,2.5495098,0,0,0,0,0,0.07209555483250625,0.2360605435150978,0.17547882518349356,0.16204530402191675,0.17267459214372052,0,266399,376801,440385,310797,476592,152548,197478,325201,209401,250933,47402,92463,66019,66603,96135,46877,36000,18601,48599,19664,NA,1138,NA,NA,16482,48976,3862,1199,519,NA,318609,472265,509403,380395,574527,199425,241279,343802,265800,277797,0.08153513414985109,0.16510322623600202,0.13902565098473046,0.12239326172023747,0.17802966534233017,0.05844993053437785,0.051337141526010974,0.03896910246521355,0.09450455789125416,0.05221890784287456,0.08153513414985109,0.16510322623600202,0.13902565098473046,0.12239326172023747,0.17802966534233017,0.05844993053437785,0.051337141526010974,0.03896910246521355,0.09450455789125416,0.05221890784287456,0,0.5073603905989849,0,0,4.23975663253144,30.282211377057692,2.9920791777029705,0.4937499894027778,0.5417431122660551,0,0,10.070816202463787,0,0,25.027759623259403,61.5618763146773,21.27372952310263,8.379215177219706,7.998741196708468,0,0,199.899993896,0,0,188.699996948,183.199996948,178.699996948,142.199996948,118.099998474,0,0,0,0,0,0,0,0,0,0,0,121,180,156,138,216,122,96,88,162,97,1850,NA,NA,3993,NA,NA,NA,NA,104,NA,56568,2687,4239,NA,19665,NA,NA,NA,15668,13840,78,108,145,NA,132,NA,98,NA,NA,104,133,NA,NA,NA,780,269,NA,NA,NA,NA,NA,17493,NA,14518,NA,NA,NA,NA,NA,NA,NA,1138,NA,NA,16482,43134,2662,1199,519,NA,NA,NA,NA,NA,NA,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,1231,1200,NA,NA,NA,NA,NA,NA,NA,NA,3469,NA,NA,NA,NA
u42,0,0.08968122344139651,0.11232210679012346,0.16362055058666666,0.1791760860103627,0.178449761971831,0.2200542125,0.14231958484848484,0.1691781314516129,NA,0,19.775301,16.5,23.005434,26.269041,15.5,22.255617,15,15.757935,NA,0,1.0637785258343309,1.0687028463832218,1.3505896952027205,1.5660110145408979,1.3510861068005942,1.8593904735634925,1.2080384155461248,1.4871085114663452,NA,13200,400803,469356,354271,375325,399868,422505,348208,149425,NA,NA,61212,94455,64707,44122,67886,38454,30580,3000,NA,NA,17395,21975,32457,43002,41902,38017,14311,4735,NA,17981,472215,563811,422578,424847,471421,466959,382988,152425,NA,2.537232349097696e-4,0.21221651543046724,0.25008357981650936,0.2062081247127666,0.16029488664012737,0.2098256382186738,0.1490018816455653,0.09696787762475574,0.029532828906435812,NA,2.537232349097696e-4,0.21221651543046724,0.25008357981650936,0.2062081247127666,0.16029488664012737,0.2098256382186738,0.1490018816455653,0.09696787762475574,0.029532828906435812,NA,0,4.126683242300249,5.200411478674897,10.537066650388534,15.126165854502073,14.512206619338029,10.473317311360336,6.130606079103333,2.9604839201935484,NA,0,24.754499546680876,27.148069479336627,40.10579896692385,49.336418164829915,48.6156475901135,39.20634555457658,31.087851913721362,19.76482424925256,NA,0,183.300003052,198,261.5,241.399993896,223.5,230.5,209.899993896,157.800003052,NA,0,0,0,0,0,0,0,0,0,NA,1,124,177,150,144,201,131,180,29,NA,NA,9267,4787,367,2670,3890,5674,2201,1878,NA,17980,90173,18563,22046,44988,45543,22756,10750,7130,NA,NA,488,392,366,282,468,270,280,16,NA,NA,29691,15658,10963,1265,2096,1437,911,67,NA,NA,NA,16,53,15,NA,NA,22,NA,NA,NA,7200,13113,12927,28766,34262,23409,9955,1173,NA,NA,4203,2866,4704,7016,NA,2397,NA,1800,NA,NA,3593,1800,12889,3572,5955,8011,3153,1762,NA,NA,2399,4196,1937,3648,1685,4200,1203,NA,NA
u43,0,0.10160826196172248,0.054431078,0.5151453133903134,0.08356570710526316,0.02834858861060329,0.08403477026476579,0.022894670034246577,0.6577742758139535,0.0052402544696969694,0,29.78779,16.507574,31.25,29.75,3.0413814,30.75,2.5,33.283817,1.118034,0,1.5519554411336252,0.7958925260909663,3.6776510196260745,1.459191911075756,0.20855296114737876,1.4002333154384052,0.19593373388686222,3.796309248971121,0.06753575225020847,NA,343522,366664,292579,349812,396142,240644,298186,264116,206914,NA,142989,168142,104522,131373,142092,45696,43792,81044,28376,NA,5538,10384,17054,12723,19764,8203,6623,62506,2790,2717,495517,534806,406102,491383,548657,295947,349185,352440,235890,3.0381737934523203e-5,0.20845825125156886,0.23221343789311072,0.22567356276160505,0.17741821144858178,0.24316814307652487,0.12713697498547788,0.14229358624421012,0.1563409175750123,0.09380644350699158,3.0381737934523203e-5,0.20845825125156886,0.23221343789311072,0.22567356276160505,0.17741821144858178,0.24316814307652487,0.12713697498547788,0.14229358624421012,0.1563409175750123,0.09380644350699158,0,1.7308612440191387,3.02177778456,4.914529906377123,2.8825359458603588,5.205667276051188,3.606924690203666,2.2779109771952055,17.043875961892557,1.9247474863080807,0,21.0657808130446,22.96604091027475,29.078941524263747,20.41864303914647,27.661864348939368,25.692230428778533,17.64571522392117,56.704376281690294,17.26737163269455,0,348.399993896,255.199996948,342,178.100006104,192.899993896,356.600006104,177.600006104,399.200012207,196,0,0,0,-9.80000019073,-4.19999980927,0,0,0,0,0,1,250,274,230,224,231,135,208,185,150,NA,1612,7390,13,290,NA,56,NA,31,NA,2717,16345,3063,22559,33815,45365,25355,15288,7535,103310,NA,379,728,866,414,490,216,NA,36,46,NA,36,97,371,44,NA,280,NA,15,NA,NA,445,274,227,192,115,285,335,669,231,NA,NA,2750,11645,9482,6548,2309,1787,21755,1112,NA,2537,3499,2408,1205,3621,1790,1206,16209,599,NA,3001,4135,3001,1222,3648,2304,1797,16737,557,NA,NA,NA,NA,814,5947,1800,1833,7805,522
u44,0,0.09901282561363636,0.05905758119834711,0.06008668606122449,0.06933412270916335,0.16284099140873015,0.038675229637526655,0.041477563574380164,0.07209964964214712,0.007838735447761194,0,16.5,5.771698,12.010412,14.5,28.01785,8.806957,10.75,17.25,1.6007811,0,0.8384603846181923,0.45600865645118943,0.5757646206306987,0.8005571497733773,1.687287401478363,0.4457442957326581,0.5124835644876696,1.0647117010347293,0.10233294897097456,NA,423014,461625,455484,434399,496869,481272,484799,526916,271199,NA,51603,57562,70040,62012,48066,60602,80080,60562,44401,NA,53867,65848,62550,103472,59033,15527,18323,14279,2403,2583,477617,519187,525524,499213,544935,547879,566079,588678,319806,2.388828164612765e-5,0.1810847397122918,0.20599012962933722,0.27372508380795146,0.23891680921845293,0.1710924163167688,0.15078591824439982,0.20388501571947992,0.2276145083698382,0.1362623690949684,2.388828164612765e-5,0.1810847397122918,0.20599012962933722,0.27372508380795146,0.23891680921845293,0.1710924163167688,0.15078591824439982,0.20388501571947992,0.2276145083698382,0.1362623690949684,0,16.29522715480909,18.949173588400825,16.588163243505715,28.8733067303504,16.19404753427004,4.577825143646056,4.82541319161157,4.077733580206759,1.2526119289104478,0,50.89778724860269,54.199372319690404,49.31789514551438,63.62109322779464,50.27802479704148,27.535204653090993,31.0116237427618,26.44081975100606,14.52457393846781,0,247.699996948,226,206.699996948,234.399993896,262.399993896,194.800003052,256.899993896,224.600006104,182,0,0,0,0,0,0,0,0,0,0,1,68,87,114,169,92,69,116,68,55,NA,NA,2455,253,3922,NA,2043,NA,NA,NA,2581,240100,161262,142768,179081,139328,131788,146824,162668,148678,NA,842,1081,2303,1217,983,458,773,865,390,NA,6646,5078,5617,6550,8763,2632,6481,3324,6055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33466,56264,48891,93934,46547,9548,7413,8132,1202,NA,14406,2379,2393,3595,6597,NA,NA,2527,NA,NA,2398,4802,5881,3600,5889,2386,2999,2419,1201,NA,3597,2403,5385,2343,NA,3593,7911,1201,NA
u45,0,0.6918494373214286,0.5225497396276596,1.0404409500921659,0.15464305371179038,0.1602196380952381,0.27973803163414634,0.20734748474860334,0.11570720166666666,0.30345527578512393,0,21.75,35.75,35.5,10.25,14.285045,31.5,15.781714,11.5,17.278961,0,2.6816874749771586,3.1893646606273323,4.662929436275743,0.9479862921391606,1.2368151826493428,2.194286365711617,1.4196489383765283,0.9744581719763632,1.6326300259392126,NA,169540,306890,147659,170550,176937,380135,120618,286862,82732,NA,34203,52390,16234,34664,25290,69993,58823,42617,24740,NA,129737,86417,92603,65641,20817,40041,28450,25236,41202,2412,212744,365278,175306,209414,206427,456134,195048,339084,108673,3.763787986038173e-5,0.12104250772338188,0.1684497823323654,0.1118671273368897,0.10588198185758031,0.11236336667341233,0.20409986259629156,0.12050560911282224,0.12404535929968316,0.049304925424445624,3.763787986038173e-5,0.12104250772338188,0.1684497823323654,0.1118671273368897,0.10588198185758031,0.11236336667341233,0.20409986259629156,0.12050560911282224,0.12404535929968316,0.049304925424445624,0,52.576071262345,26.723670188416754,47.9847924753153,36.04847157573755,13.01216936868836,10.365121980997804,15.925139784155865,10.05900001526,40.58347112482479,0,69.57121412601089,57.0574007828305,70.34414762521656,64.43691969214278,42.43319812335618,39.8557972087017,44.98754030292743,37.12953040139211,72.79609124166484,0,234.600006104,358.100006104,298.799987793,214.899993896,190.5,336.799987793,198.600006104,176.699996948,239,0,0,0,0,0,0,0,0,0,0,1,229,377,204,195,124,195,217,132,76,NA,12033,9291,394,2987,6676,9042,8631,4086,4421,2616,7927,19041,20305,66604,69202,152038,44557,106962,53317,NA,595,815,273,102,279,737,378,362,9648,NA,21475,16762,8999,722,2764,2330,12717,8562,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,87330,60969,67601,58558,14368,17968,21023,18644,19652,NA,10100,1722,9298,1203,NA,2400,3828,4805,5505,NA,21615,16759,4345,3480,6449,9479,2400,1787,9328,NA,10692,6967,11359,2400,NA,10194,1199,NA,6717
u46,0,0.00957732922077922,0.007936507936507936,0.0364268171314741,0.09250582386363636,0.01709025548523207,0.009538152610441768,0.012195121951219513,0.010873930970149253,NA,0,1.9525625,1.5,6.408003,27,1.6007811,1.75,1.25,1.4142135,NA,0,0.11846578660812208,0.10306682933250606,0.36232612577662565,1.3243683982574173,0.13926760793695955,0.10416085856473306,0.12089979412950001,0.10978888264926645,NA,7200,471978,512679,517343,416375,492284,513877,514310,278667,NA,7799,120204,77721,61166,91226,47889,69395,66395,26530,NA,NA,8332,10774,16690,12776,23766,10679,6060,8018,NA,17323,595849,594026,587201,518401,547373,588071,585619,315870,NA,0.003839992036396494,1.4602199458274256,0.3059247682554737,0.2884278563911285,0.4366449861640225,0.29719282770717254,0.36898475272321374,0.3153048248424495,0.1079995176711788,NA,0.003839992036396494,1.4602199458274256,0.3059247682554737,0.2884278563911285,0.4366449861640225,0.29719282770717254,0.36898475272321374,0.3153048248424495,0.1079995176711788,NA,0,1.5759740557012987,2.7410714134325396,3.837450247840239,2.5931818116795453,5.968987412599156,2.553413697518072,1.3792682895813009,3.7873133758955224,NA,0,14.727409845799574,20.7018625227881,23.139863866579496,18.10844320181719,28.50826159373112,18.956002500627836,13.652688456440357,23.225680998762915,NA,0,147.5,215,198.600006104,160,153.800003052,181.300003052,146.399993896,160.800003052,NA,0,0,0,0,0,0,0,0,0,NA,8,401,343,408,333,372,444,417,232,NA,NA,5371,2590,6680,4070,4707,16807,501,120,NA,4614,72468,5448,430,19959,51061,21743,76201,44117,NA,NA,132,216,106,308,427,633,NA,62,NA,NA,NA,NA,NA,4829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5944,7150,8363,6799,16669,7153,NA,6895,NA,NA,1201,2488,NA,3507,4692,2391,2360,1123,NA,NA,1187,1136,1112,NA,1200,1135,1294,NA,NA,NA,NA,NA,7215,2470,1205,NA,2406,NA,NA
u47,0.012815122,0.0858298872180451,0.0814911971830986,0.04593106694560669,0.011431551724137932,0.03838808675090253,0,0.006665164098360656,0.04594103211422846,0.025165889358600584,1.43865,22.83075,14.82435,18.70245,1.06335,8.3817,0,0.8757,18.20205,6.1299,0.10951900143172062,1.3998430974946416,0.9125157634690378,0.8577153463162493,0.09097257550560878,0.5065613716346937,0,0.07368633761745891,0.7522467298427528,0.34036388799208445,206398,268205,285580,473034,263613,277751,32397,133783,517502,170780,30710,48911,36694,86100,69485,40767,4801,17750,68098,33500,6510,415,14714,11764,5629,9573,NA,2336,11432,2889,237108,318916,325874,563936,341489,325125,40798,159933,590992,206080,0.1345564291037643,0.16997230820027942,0.15595882176387452,0.3306952351154992,0.1843178432776068,0.15828831620210657,0.03317776113598565,0.2089397172229222,0.36303028563541256,0.1869778150133976,0.1345564291037643,0.16997230820027942,0.15595882176387452,0.3306952351154992,0.1843178432776068,0.15828831620210657,0.03317776113598565,0.2089397172229222,0.36303028563541256,0.1869778150133976,3.735609994282927,0.4868421052631579,6.640141017,3.0627615062761504,2.190000126279655,4.267148234783393,0,2.506557276991803,2.8053107557886774,1.9338193843381923,23.705435412169628,7.940154446330282,30.609606839712722,21.13556609915467,16.85520553075612,24.988798311223842,0,19.499364036068716,20.610521598068665,16.195951039111126,161.200012207,129.5,170.099975586,167.299987793,163.700012207,173.700012207,0,166.5,238.900024414,166.700012207,0,0,0,0,0,0,0,0,0,0,107,156,158,219,135,128,26,112,224,112,7861,147,2103,4066,3449,2035,1869,1957,5255,914,28805,82631,23849,176517,85844,108405,39921,44000,198681,120904,166,116,77,603,159,274,NA,160,603,625,1872,280,326,353,2481,NA,NA,2013,NA,NA,NA,151,32,15,16,NA,NA,483,257,NA,1100,415,7146,7100,1117,2359,NA,NA,4077,549,1205,NA,2407,1203,2219,2408,NA,1197,1016,1083,2405,NA,2752,2353,NA,4806,NA,604,4202,601,1800,NA,2409,1108,2293,NA,NA,535,2137,656
u49,0,0.21395746853146855,0.030846831265508683,0,0.021504425161290322,0,0.8865625249253731,0.0944701046724351,0.04372863943509615,0.03506751445562672,0,26.565283,12.431273,0,2.4235702,0,28.25,8.631338,4.25,3.8810437,0,2.244577274750957,0.6192458160104723,0,0.2074804792770503,0,4.697216231619035,0.5108264641154715,0.28175902913394285,0.28753230105228367,1200,NA,NA,NA,NA,1800,39492,356588,390199,367469,NA,NA,NA,NA,NA,NA,NA,54754,51085,24761,44291,107728,36108,44439,46122,NA,7482,82193,39290,35541,98096,87019,453675,322406,150590,3600,39492,411942,448755,399871,0.1283652265976332,0.16188964221935825,0.4451028834276303,0.22681624452240878,0.10330657512972491,0.0074961936057005305,0.027182513594179156,0.24640738775339743,0.5319566770619525,1.0786394250906597,0.1283652265976332,0.16188964221935825,0.4451028834276303,0.22681624452240878,0.10330657512972491,0.0074961936057005305,0.027182513594179156,0.24640738775339743,0.5319566770619525,1.0786394250906597,40.176991150442475,67.96503496503496,9.22332506203474,13.733333333333333,28.129032258064516,0,11.223880604132388,23.56402958514487,10.143389390062861,15.403293637537695,72.74910776189427,78.25584733472796,35.677657931591,42.26325628321952,58.535338386025295,0,39.86948821752568,53.46279270844411,37.17083234948569,44.91730773602311,423,319,225,210,226,0,172.300003052,215.5,216.5,308.299987793,0,-10,0,0,0,0,-14.8999996185,0,0,0,185,254,335,357,244,2,28,351,503,589,6036,743,145,366,71,NA,NA,148,162,499,9677,1980,11069,37063,85578,2600,NA,70542,39046,46604,44,2263,138,228,116,NA,NA,NA,NA,116,25,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,209,29,107,NA,NA,20,NA,505,44291,103983,33227,44439,39040,NA,5471,52738,33796,31493,NA,1800,1081,NA,2068,NA,140,8110,672,288,NA,932,NA,NA,3204,NA,NA,14615,2048,2595,NA,1013,1800,NA,1810,NA,1871,6730,2774,1165
u50,0.01688844739910314,0.04890641874,0.03646879115079365,0.03472704611111111,0.02795865986394558,0,0.007085814348837209,0.016910952445652175,NA,0,1.25,8.5,2.25,6.1032777,4.160829,0,1.0307764,1.4142135,NA,0,0.13209838006114163,0.42833994936401437,0.20832425149418202,0.33464527279345146,0.26864075822518435,0,0.07504326969882288,0.13200155926363538,NA,0,229265,517703,516836,516256,312131,81780,244177,209792,NA,19800,25175,37884,39575,33392,13287,NA,5402,4201,NA,NA,10761,43623,48385,53952,26737,3421,7221,6807,NA,NA,257440,556787,556411,550848,327218,81780,253179,216994,NA,21023,0.04630211342966232,0.08485777453556372,0.08296662263706941,0.0822865317237385,0.04422314976391976,0.0019600150690046894,0.02647067062235937,0.023529232185262067,NA,0.011446289074150219,0.04630211342966232,0.08485777453556372,0.08296662263706941,0.0822865317237385,0.04422314976391976,0.0019600150690046894,0.02647067062235937,0.023529232185262067,NA,0.011446289074150219,6.038116591928251,10.689399887076,11.22976191081746,12.465476187448413,11.690476242380953,5.8732393291563385,4.343720937329768,4.761684811636141,NA,0,29.800246837641932,38.134499281563855,38.168345671107964,40.01947878134975,40.60494927031173,28.879670765867502,25.214989701624162,26.57852752530165,NA,0,176.800003052,179.399993896,183.699996948,187.899993896,202.600006104,171.899993896,192.699996948,213.399993896,NA,0,0,0,0,0,0,0,0,0,NA,0,62,84,53,66,34,1,40,65,NA,NA,1772,1856,NA,NA,NA,NA,NA,493,NA,NA,189672,238390,382057,317451,189227,84506,249301,215701,NA,NA,1158,293,241,741,140,NA,15,87,NA,NA,60278,336537,198178,266881,162896,NA,NA,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9558,33058,31938,47989,21959,3421,5366,2736,NA,NA,NA,3606,7162,1199,NA,NA,NA,1199,NA,NA,1203,5826,3411,1206,3573,NA,1855,2273,NA,NA,NA,1133,5874,3558,1205,NA,NA,599,NA,NA
u51,0.10582549935064935,0.07259450405349795,0.021246541117764473,0.017618003180914513,0.00539264296812749,0.27103287040441176,0.024902095930824007,0.048499252112676056,0.07247221388888889,0.007254138987688098,11.75,14,3.354102,2.0155644,1.25,32.75,8.25,15.074814,29.5,2.25,0.853214265981785,0.7254593954855486,0.22231212607307874,0.1544097593936547,0.07218297779406627,2.640430040657551,0.3040216293595023,0.658796281835727,1.2284545401165148,0.11608058604175713,305083,496095,532969,536915,542395,489924,523025,529887,441947,400208,51618,64662,57695,51121,53861,41087,49214,55720,50699,37849,15908,23368,7883,10774,5330,31014,20755,12940,8200,2984,356701,562044,593064,591636,597456,531011,575240,586807,496222,438586,0.13913886624013228,0.19727798410002026,0.22955712695584427,0.4258496974314423,0.27612233031277744,0.4709017437555623,0.4283891692943382,0.44431018243376585,0.3914118448787173,0.6666363399287738,0.13913886624013228,0.19727798410002026,0.22955712695584427,0.4258496974314423,0.27612233031277744,0.4709017437555623,0.4283891692943382,0.44431018243376585,0.3914118448787173,0.6666363399287738,5.516883156519156,5.875514424877161,1.8261477228662675,2.4554671786163023,0.8306772908364541,2.6433823669663052,5.518311222106104,2.4728370298089537,2.127294678618599,0.7904240807824897,26.581231622547207,30.68766379380314,15.818085243927005,18.600454062704674,9.513890197837659,18.570195252821005,29.271609075695086,18.145097432088022,18.935931001609383,11.234133009899114,165.800003052,288.700012207,164.800003052,211.199996948,137.5,143.100006104,265.399993896,162.300003052,328.5,219.699996948,0,0,0,0,0,-42.4000015259,0,0,0,0,147,149,184,193,218,179,133,390,173,151,400,12516,2389,7655,2389,3941,7662,10481,8878,4544,153449,183911,213919,215653,228130,150541,252651,183832,174039,233111,1101,664,718,481,244,165,1289,536,477,439,4037,649,NA,6535,771,2465,16698,949,94,2059,NA,NA,NA,NA,16,NA,NA,NA,128,23,6498,12733,5867,6042,2975,17306,16160,5302,4997,2378,2996,2462,NA,2374,NA,3521,596,3197,1490,606,1834,2405,1204,1156,1205,5471,2128,2234,1111,NA,4580,5768,812,1202,1150,4716,1871,2207,602,NA
u52,0.01956062566539924,0.03251567738148984,0.029121634955947138,0.041551282914979754,0.018966265108433734,0.006879796087824352,0.03970712009708738,0.048914389918032784,0.005160241136131013,0.006519868993055555,0.8231111,1.5947778,1.9034444,3.0866666,2.1092222,0.97744447,4.4756665,3.4467778,1.2346667,1.028889,0.10070470539025218,0.1629946301743195,0.15937127747549,0.23248898952111335,0.13446941689453842,0.07031309346598337,0.27696187922743737,0.2611620339475921,0.06697359831414024,0.0712107830944498,163533,241610,311072,333141,313305,417939,270114,288554,387703,241911,82859,127262,153739,103317,114294,159607,145445,165532,178999,80921,53589,130236,63130,139520,59012,18846,49974,108690,9466,4648,263209,403155,484667,453879,440801,582961,447411,478472,588135,343346,0.16803106890316075,0.26589172664274024,0.25511562502708807,0.22153996057665687,0.21200973478389262,0.26006788377519247,0.20957924977638992,0.26512864827904015,0.34740755402834245,0.3091332933469507,0.16803106890316075,0.26589172664274024,0.25511562502708807,0.22153996057665687,0.21200973478389262,0.26006788377519247,0.20957924977638992,0.26512864827904015,0.34740755402834245,0.3091332933469507,30.456273764258555,45.02528216704289,20.037444933920703,42.640485829959516,20.58265060240964,5.523153692614771,17.734223300970875,32.947745901639344,2.4327533265097236,2.3432291666666667,67.39664428494432,79.20102633195867,56.42232980995639,77.27616462555665,56.854152230136826,30.519316224881727,52.96078720745859,70.34588668246843,21.135996310911775,19.891547411498987,202.5,241.9,288.8,296.5,257.4,192.8,205.2,353.8,218.4,194.7,0,0,0,0,0,0,0,0,0,0,177,220,209,182,275,333,280,294,256,192,244486,428561,470912,529528,323746,287627,186835,193998,94823,7451,2253,NA,NA,3825,4150,4331,4265,4555,20103,27830,318,804,345,357,81959,152582,209809,281992,340115,225469,NA,NA,NA,NA,NA,NA,567,NA,NA,NA,411,584,634,486,442,866,342,351,187,123,38201,103924,45852,95127,45955,16469,31960,64463,4704,2359,4671,7152,5966,7168,2376,NA,9596,14417,NA,1781,8327,7159,7750,28907,8292,2377,4751,17875,4174,508,2390,12001,3562,8318,2389,NA,3667,11935,588,NA
